Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Report Month,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email_Store,Month Number,ZOHO_EMAIL_1,ZOHO_EMAIL_2,NUMBER
CA012,26-Aug-18,3731.7,3731.7,27-Aug-18,0,75,0,-75,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA012,27-Aug-18,7656.77,7656.77,28-Aug-18,0,2632.6,0,-2632.6,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA012,28-Aug-18,5980.12,5980.12,29-Aug-18,0,538,0,-538,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA012,29-Aug-18,5360.45,5360.45,30-Aug-18,0,965.76,0,-965.76,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA012,30-Aug-18,4285.59,4285.59,31-Aug-18,0,444,0,-444,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,3-Aug-18,2618.14,2618.14,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,4-Aug-18,1685.04,1685.04,6-Aug-18,0,190,0,-190,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,7-Aug-18,1352.04,1352.04,8-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,8-Aug-18,1163.9,1163.9,9-Aug-18,0,98,0,-98,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,10-Aug-18,2331.29,2331.29,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,11-Aug-18,2547.62,2547.62,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,16-Aug-18,1963.41,1963.41,17-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,17-Aug-18,2235.8,2235.8,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,18-Aug-18,1860.96,1860.96,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,20-Aug-18,1752.22,1752.22,21-Aug-18,0,1302.76,0,-1302.76,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,23-Aug-18,291.69,291.69,24-Aug-18,0,245,0,-245,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,24-Aug-18,1237.69,1237.69,27-Aug-18,0,371,0,-371,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,25-Aug-18,1617.64,1617.64,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,27-Aug-18,2100.15,2100.15,28-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA013,31-Aug-18,1531.2,1531.2,4-Sep-18,0,200,0,-200,0,0,0,0,0,0,0,,August,8,fiestaca013@fiestainsurance.com,fiestaca013@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,2-Aug-18,2088.49,2088.49,3-Aug-18,0,205,0,-205,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,3-Aug-18,3072.39,3072.39,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,4-Aug-18,3595.65,3595.65,6-Aug-18,0,105,0,-105,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,6-Aug-18,4387.19,4387.19,7-Aug-18,0,367,0,-367,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,7-Aug-18,2120.82,2120.82,8-Aug-18,0,470,0,-470,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,9-Aug-18,3150,3150,10-Aug-18,0,152,0,-152,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,10-Aug-18,2995.95,2995.95,13-Aug-18,0,1022.02,0,-1022.02,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,11-Aug-18,4264.9,4264.9,13-Aug-18,0,730,0,-730,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,13-Aug-18,4061.05,4061.05,14-Aug-18,0,437,0,-437,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,14-Aug-18,2277.25,2277.25,15-Aug-18,0,206.55,0,-206.55,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,15-Aug-18,2660.37,2660.37,16-Aug-18,0,488,0,-488,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,16-Aug-18,2301.7,2301.7,17-Aug-18,0,839.9,0,-839.9,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,18-Aug-18,3828.11,3828.11,20-Aug-18,0,1196,0,-1196,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,22-Aug-18,2466.1,2466.1,23-Aug-18,0,385.49,0,-385.49,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,23-Aug-18,1405.95,1405.95,24-Aug-18,0,529,0,-529,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,24-Aug-18,1740.79,1740.79,27-Aug-18,0,667,0,-667,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,25-Aug-18,3551.03,3551.03,27-Aug-18,0,1184,0,-1184,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,28-Aug-18,2430.63,2430.63,29-Aug-18,0,463.5,0,-463.5,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,29-Aug-18,1519.99,1519.99,30-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,30-Aug-18,2636.52,2636.52,31-Aug-18,0,436,0,-436,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA015,31-Aug-18,3962.11,3962.11,4-Sep-18,0,238.58,0,-238.58,0,0,0,0,0,0,0,,August,8,fiestaca007@fiestainsurance.com,fiestaca015@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,1-Aug-18,1707.38,1707.38,2-Aug-18,0,390,0,-390,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,2-Aug-18,1215.13,1215.13,3-Aug-18,0,211,0,-211,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,3-Aug-18,2740.55,2740.55,6-Aug-18,0,75,0,-75,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,4-Aug-18,2481.6,2481.6,6-Aug-18,0,75,0,-75,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,5-Aug-18,953.39,953.39,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,7-Aug-18,2225.84,2225.84,8-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,8-Aug-18,1330,1330,9-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,9-Aug-18,1741.39,1741.39,10-Aug-18,0,1222,0,-1222,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,10-Aug-18,2968,2968,13-Aug-18,0,543,0,-543,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,11-Aug-18,1522.6,1522.6,13-Aug-18,0,3311,0,-3311,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,12-Aug-18,1069.8,1069.8,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,13-Aug-18,2154.74,2154.74,14-Aug-18,0,250,0,-250,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,15-Aug-18,2344.24,2344.24,16-Aug-18,0,474,0,-474,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,16-Aug-18,3486.9,3486.9,17-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,18-Aug-18,1721.94,1721.94,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,19-Aug-18,1468.91,1468.91,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,20-Aug-18,2253.98,2253.98,21-Aug-18,0,236,0,-236,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,21-Aug-18,2336.84,2336.84,22-Aug-18,0,265,0,-265,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,22-Aug-18,2066.34,2066.34,23-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,23-Aug-18,1161.19,1161.19,24-Aug-18,0,324.42,0,-324.42,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,24-Aug-18,1159.13,1159.13,27-Aug-18,0,1690,0,-1690,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,25-Aug-18,1015.64,1015.64,27-Aug-18,0,585,0,-585,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,26-Aug-18,2089.91,2089.91,27-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,27-Aug-18,1210.57,1210.57,28-Aug-18,0,115,0,-115,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,29-Aug-18,858.79,858.79,30-Aug-18,0,531,0,-531,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,30-Aug-18,1925.91,1925.91,31-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA016,31-Aug-18,1694.96,1694.96,4-Sep-18,0,1100.13,0,-1100.13,0,0,0,0,0,0,0,,August,8,fiestaca011@fiestainsurance.com,fiestaca011@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,1-Aug-18,940.69,940.69,2-Aug-18,0,182,0,-182,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,2-Aug-18,817.74,817.74,3-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,3-Aug-18,1746.91,1746.91,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,4-Aug-18,771.2,771.2,6-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,6-Aug-18,1409.12,1409.12,7-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,7-Aug-18,622.37,622.37,8-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,8-Aug-18,-38.44,0,,38.44,1029.35,0,-1029.35,0,38.44,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,9-Aug-18,558.89,558.89,10-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,10-Aug-18,941.52,941.52,13-Aug-18,0,521.18,0,-521.18,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,11-Aug-18,472.9,472.9,13-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,13-Aug-18,754.51,754.51,14-Aug-18,0,510.76,0,-510.76,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,14-Aug-18,881.39,881.39,15-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,15-Aug-18,1354.03,1354.03,16-Aug-18,0,644.27,0,-644.27,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,16-Aug-18,82.36,82.36,17-Aug-18,0,654.23,0,-654.23,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,17-Aug-18,160,160,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,18-Aug-18,1471.1,1471.1,20-Aug-18,0,0,0,0,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,20-Aug-18,1777.98,1777.98,21-Aug-18,0,158.75,0,-158.75,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
CA019,21-Aug-18,441.08,441.08,22-Aug-18,0,214.28,0,-214.28,0,0,0,0,0,0,0,,August,8,fiestaca004@fiestainsurance.com,fiestaca004@fiestainsurance.com,acc@fiestainsurance.com,acc_ca@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,,,,0
