Store,Report Date,End of Day Deposit,Actual Deposit,Deposit Over/(Short),Date Deposit Made,End of Day Credit Cards,Actual Credit Cards,Over/(Short) Credit Cards,VOID Credits,Payout To/(From),Payout Check,Scanning Violation Fees,Deposit Violation Fees,A/R Violation Fees,Violation Fees Total,Comments,Email,Email 2,Email 3,Email 4,Email 5,Email 6,Email Store,Month Number
TX003,21-Jul-18,-3.00,0.00,,,90.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx003@fiestainsurance.com,fiestatx003@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX003@fiestainsurance.com,7
TX008,20-Jul-18,"1,056.77",0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx008@fiestainsurance.com,fiestatx008@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX008@fiestainsurance.com,7
TX008,21-Jul-18,223.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx008@fiestainsurance.com,fiestatx008@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX008@fiestainsurance.com,7
TX009,20-Jul-18,"1,306.12",0.00,,,471.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX009@fiestainsurance.com,7
TX009,21-Jul-18,"1,463.14",0.00,,,256.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX009@fiestainsurance.com,7
TX013,20-Jul-18,"1,265.33",0.00,,,178.01,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX013@fiestainsurance.com,7
TX013,21-Jul-18,"1,493.86",0.00,,,245.42,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX013@fiestainsurance.com,7
TX014,20-Jul-18,226.08,0.00,,,"1,054.00",0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX014@fiestainsurance.com,7
TX014,21-Jul-18,"1,987.35",0.00,,,595.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX014@fiestainsurance.com,7
TX015,20-Jul-18,"4,815.84",0.00,,,976.90,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX015@fiestainsurance.com,7
TX015,21-Jul-18,"2,591.09",0.00,,,179.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX015@fiestainsurance.com,7
TX017,20-Jul-18,694.16,0.00,,,"2,237.75",0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX017@fiestainsurance.com,7
TX017,21-Jul-18,"1,465.42",0.00,,,"1,078.29",0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx017@fiestainsurance.com,fiestatx017@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX017@fiestainsurance.com,7
TX018,20-Jul-18,"1,421.16",0.00,,,476.23,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX018@fiestainsurance.com,7
TX018,21-Jul-18,"2,253.96",0.00,,,50.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx009@fiestainsurance.com,fiestatx018@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX018@fiestainsurance.com,7
TX019,20-Jul-18,"1,800.53",0.00,,,660.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx019@fiestainsurance.com,fiestatx019@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX019@fiestainsurance.com,7
TX019,21-Jul-18,838.95,0.00,,,76.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx019@fiestainsurance.com,fiestatx019@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX019@fiestainsurance.com,7
TX020,20-Jul-18,191.26,0.00,,,120.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX020@fiestainsurance.com,7
TX020,21-Jul-18,308.94,0.00,,,158.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX020@fiestainsurance.com,7
TX022,20-Jul-18,384.20,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx022@fiestainsurance.com,fiestatx022@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX022@fiestainsurance.com,7
TX022,21-Jul-18,194.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx022@fiestainsurance.com,fiestatx022@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX022@fiestainsurance.com,7
TX023,20-Jul-18,43.19,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx023@fiestainsurance.com,fiestatx023@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX023@fiestainsurance.com,7
TX023,21-Jul-18,89.40,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx023@fiestainsurance.com,fiestatx023@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX023@fiestainsurance.com,7
TX030,20-Jul-18,-2.38,0.00,,,336.55,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX030@fiestainsurance.com,7
TX030,21-Jul-18,174.35,0.00,,,150.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX030@fiestainsurance.com,7
TX031,20-Jul-18,946.05,0.00,,,253.53,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx031@fiestainsurance.com,fiestatx031@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX031@fiestainsurance.com,7
TX031,21-Jul-18,115.60,0.00,,,721.87,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx031@fiestainsurance.com,fiestatx031@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX031@fiestainsurance.com,7
TX032,20-Jul-18,17.23,0.00,,,330.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX032@fiestainsurance.com,7
TX032,21-Jul-18,576.27,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx032@fiestainsurance.com,pcastro@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX032@fiestainsurance.com,7
TX033,20-Jul-18,"1,024.03",0.00,,,366.40,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX033@fiestainsurance.com,7
TX033,21-Jul-18,619.95,0.00,,,295.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX033@fiestainsurance.com,7
TX034,20-Jul-18,382.55,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestanm001@fiestainsurance.com,fiestanm001@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX034@fiestainsurance.com,7
TX038,20-Jul-18,609.64,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX038@fiestainsurance.com,7
TX038,21-Jul-18,800.02,0.00,,,197.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX038@fiestainsurance.com,7
TX039,20-Jul-18,319.73,0.00,,,30.02,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX039@fiestainsurance.com,7
TX039,21-Jul-18,68.32,0.00,,,90.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx013@fiestainsurance.com,fiestatx013@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX039@fiestainsurance.com,7
TX040,20-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx040@fiestainsurance.com,fiestatx040@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX040@fiestainsurance.com,7
TX040,21-Jul-18,860.93,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx040@fiestainsurance.com,fiestatx040@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX040@fiestainsurance.com,7
TX041,20-Jul-18,-119.03,0.00,,,358.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx019@fiestainsurance.com,fiestatx019@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX041@fiestainsurance.com,7
TX042,20-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx042@fiestainsurance.com,fiestatx042@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX042@fiestainsurance.com,7
TX043,20-Jul-18,-81.40,0.00,,,320.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx043@fiestainsurance.com,fiestatx043@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX043@fiestainsurance.com,7
TX043,21-Jul-18,258.46,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx043@fiestainsurance.com,fiestatx043@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX043@fiestainsurance.com,7
TX045,20-Jul-18,69.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx045@fiestainsurance.com,fiestatx045@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX045@fiestainsurance.com,7
TX045,21-Jul-18,39.49,0.00,,,249.20,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx045@fiestainsurance.com,fiestatx045@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX045@fiestainsurance.com,7
TX046,20-Jul-18,66.98,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx046@fiestainsurance.com,fiestatx046@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX046@fiestainsurance.com,7
TX046,21-Jul-18,253.83,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx046@fiestainsurance.com,fiestatx046@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX046@fiestainsurance.com,7
TX047,20-Jul-18,0.00,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx047@fiestainsurance.com,fiestatx047@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX047@fiestainsurance.com,7
TX047,21-Jul-18,216.21,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatx047@fiestainsurance.com,fiestatx047@fiestainsurance.com,acc@fiestainsurance.com,acc_tx@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTX047@fiestainsurance.com,7
TN002,20-Jul-18,451.80,0.00,,,0.00,0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatn002@fiestainsurance.com,fiestatn002a@fiestainsurance.com,acc@fiestainsurance.com,acc_tn@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTN002@fiestainsurance.com,7
TN002,21-Jul-18,"1,905.00",0.00,,,"1,029.95",0.00,,0.00,,0.00,0.00,0.00,0.00,,,fiestatn002@fiestainsurance.com,fiestatn002a@fiestainsurance.com,acc@fiestainsurance.com,acc_tn@fiestainsurance.com,mfaulkner@fiestainsurance.com,mfaulkner@fiestainsurance.com,fiestaTN002@fiestainsurance.com,7
